id,DiveNum,ObsTime,Collector,GPS,Depth_m,Depth_ft,AnemSpp,AnemDia,oldAnemID,AnemID,AnemSampleID,Spp,Size1,Col1,Recap1,TagID1,ID1,Size2,Col2,Recap2,TagID2,ID2,Size3,Col3,Recap3,TagID3,ID3,Size4,Col4,Recap4,TagID4,ID4,Size5,Col5,Recap5,TagID5,ID5,Size6,Col6,Recap6,TagID6,ID6,Size7,Col7,Recap7,TagID7,ID7,Spp2,Spp2Size1,Spp2Size2,Spp2Size3,Spp2Size4,Notes
235,13,13:42:00,MRS,3,1.7,,HECR,30,,2000,,APCL,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,13,14:00:00,MRS,3,0.9,,HECR,20,,2254,,APCL,8.9,O,N,985153000404937,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,14,14:54:00,MRS,3,4.4,,MADO,15,,2255,,APCL,7.7,O,N,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT scanner not working again even though we just put new batteries in at 1:30pm
237,14,15:04:00,MRS,3,5.0,,MADO,15,,2256,,APCL,8.0,O,N,,163,6.3,YR,,,164,3,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,14,15:13:00,MRS,3,3.6,,HECR,30,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,14,15:24:00,MRS,3,4.5,,MADO,15,,,,APCL,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,14,15:29:00,MRS,3,2.5,,HECR,30,,,,APPE,7.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,15,9:47:00,MRS,3,1.5,,HECR,30,,2258,,APCL,8.3,O,N,985153000403872,165,8.7,YP,N,985153000405190,166,6,YR,N,985153000403760,167,5.0,Y,,,,,,,,,,,,,,,,,,,,,,,,
241,15,9:48:00,MRS,3,1.8,,HECR,25,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,15,9:49:00,MRS,3,2.0,,HECR,30,,,,APPE,9.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,15,9:50:00,MRS,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reached shelf edge
244,15,9:53:00,MRS,3,2.1,,HECR,30,,450,,APPE,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,15,10:01:00,MRS,3,2.1,,MADO,25,,2259,,APCL,8.3,O,N,985153000404764,168,9.3,O,N,985153000407657,169,5.7,YR,N,985153000404088,170,,,,,,,,,,,,,,,,,,,,,APPE,5,,,,Old tag was present but unreadable
245,15,10:04:00,MRS,3,1.9,,HECR,25,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,15,10:13:00,MRS,3,2.6,,ENQD,35,,449,,APFR,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,15,10:18:00,MRS,3,2.5,,STME,25,,448,,APCL,8.0,,,,,3,YR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"STME looks weird, with very fat tentacles"
1181,15,10:25:00,MRS,3,2.0,,STME,20,,2260,,APCL,7.0,YP,N,985153000403242,171,2.5,BW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,15,10:28:00,MRS,3,2.7,,HECR,25,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,15,10:31:00,MRS,3,1.8,,HECR,35,,,,APPE,7.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,15,10:32:00,MRS,3,1.7,,ENQD,30,,,,APFR,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,15,10:42:00,MRS,3,2.5,,MADO,20,,2261,,APCL,6.1,YR,N,985153000401844,172,7.1,O,N,985153000407050,173,4.7,YR,N,,174,,,,,,,,,,,,,,,,,,,,,,,,,,
251,15,10:42:00,MRS,3,2.5,,MADO,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,15,10:43:00,MRS,3,2.5,,HEMG,30,,,,APOC,10.0,,,,,7,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Viz decreasing after 10:30
1214,15,10:50:00,MRS,3,2.2,,HECR,25,447,2262,,APCL,8.2,O,N,985153000404563,175,8.9,YP,N,985153000401611,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,15,11:23:00,MRS,3,1.9,,HECR,40,445,2263,,APCL,9.1,Y,N,985153000405309,177,8.2,O,N,985153000401446,178,6,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,Old tag was either 445 or 446. Next to seagrass. MRS thought she remembered it from 2015.
253,15,11:27:00,MRS,3,1.8,,HEMG,15,,,,APOC,5.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,15,11:28:00,MRS,3,1.8,,HECR,30,,,,APPE,7.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,15,11:31:00,MRS,3,2.3,,HECR,25,,,,APCL,8.0,,,,,8,,,,,0.5,,,,,1.0,,,,,1.5,,,,,,,,,,,,,,,,,,,,
1147,15,11:42:00,MRS,3,1.3,,HECR,20,,2264,,APCL,7.0,O,N,985153000401769,179,3.8,W,N,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,16,13:07:00,MRS,3,3.2,,HECR,20,,,,APPE,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,16,13:11:00,MRS,3,3.9,,HECR,30,,,,APCL,8.0,O,,,,8,YP,,,,5,YR,,,,3.0,YR,,,,,,,,,,,,,,,,,,,,,,,,
258,16,13:13:00,MRS,3,3.7,,HECR,25,,2265,,APCL,7.0,O,,,,7,YP,,,,4,YR,N,,181,,,,,,,,,,,,,,,,,,,,,APPE,5,,,,
259,16,13:18:00,MRS,3,4.1,,HECR,30,,,,APPE,7.0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,16,13:20:00,MRS,3,3.0,,HECR,30,,451,,APCL,10.6,O,N,985153000403023,182,8,YP,,,,1,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
260,16,13:23:00,MRS,3,3.6,,ENQD,30,,,,APFR,10.0,,,,,5,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,16,13:30:00,MRS,3,3.2,,ENQD,40,,,,APFR,15.0,,,,,7,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,16,13:45:00,MRS,3,3.7,,HECR,30,,,,APPE,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,16,13:51:00,MRS,3,2.9,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Old, unreadable tag"
1006,16,13:58:00,MRS,3,2.5,,HECR,15,,2266,,APCL,7.7,O,N,985153000351375,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,16,14:06:00,MRS,3,3.9,,STME,30,,2267,,APCL,8.3,YP,N,985153000404952,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black dot on tail
1289,16,14:21:00,MRS,3,7.2,,MADO,30,,2268,,APCL,9.6,YP,N,985153000407544,185,10.7,O,N,985153000353259,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,16,14:24:00,MRS,3,7.4,,HECR,15,,,,APCL,7.0,W,,,,2,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,16,14:25:00,MRS,3,7.5,,HECR,30,,2147,,APCL,11.6,YP,N,985153000405158,190,10.8,O,N,985153000405147,189,3,,,,,,,,,,,,,,,,,,,,,,,,,APPE,3,,,,Fish 190 squirted eggs
1176,16,14:34:00,MRS,3,7.2,,STME,20,397,2269,,APCL,11.3,YP,N,985153000403134,187,9.8,O,N,985153000402171,188,5,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
265,16,14:44:00,MRS,3,8.1,,ENQD,30,,,,APFR,15.0,,,,,7,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,16,14:52:00,MRS,3,8.6,,HECR,40,,2270,,APCL,10.6,YP,N,985153000406226,191,11.2,O,N,985153000352072,192,,,,,,,,,,,,,,,,,,,,,,,,,,APPE,3,,,,
266,17,8:48:00,MLP,3,,5,HECR,20,,,,APPE,5.0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,17,8:49:00,MLP,3,,5,HECR,20,1286,2271,,APCL,7.0,O,N,985153000407489,193,8,YP,N,985153000403397,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,17,8:56:00,MLP,3,,7,HECR,20,,,,APCL,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michelle's first try catching
1262,17,9:15:00,MLP,3,,7,HECR,25,,2273,,APCL,5.3,O,N,985153000406583,197,3,,,,,2,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
1274,17,9:23:00,MLP,3,,10,HECR,20,,2272,,APCL,6.8,YP,N,985153000407161,195,5.1,O,N,985153000399727,196,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In cobble
1256,17,10:01:00,MLP,3,,8,HECR,25,,2274,,APCL,8.5,O,N,985153000406411,199,9,YP,N,985153000401773,198,7,O,Y,985153000375827,,5.4,YR,N,985153000403071,200,3.0,,,,,,,,,,,,,,,,,,,,
1218,18,12:01:00,MLP,3,,12,HECR,30,,1351,,APCL,8.4,O,N,985153000404797,201,10.4,YP,N,985153000406375,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,18,12:01:00,MLP,3,,12,HECR,25,,1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 tag
269,18,12:03:00,MLP,3,,12,EMPT,,,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,18,12:04:00,MLP,3,,12,ENQD,30,,2275,,APCL,7.9,O,N,985153000402079,203,9.4,O,N,985153000403605,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9 O fish has very thin orange edges
1180,18,12:12:00,MLP,3,,11,HECR,20,,2276,,APCL,5.5,YR,N,985153000403206,205,3.5,YR,N,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,18,12:23:00,MLP,3,,11,HECR,30,,1270,,APCL,10.1,YP,N,985153000406415,207,9,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,19,13:38:30,MLP,3,,7,HECR,20,,715,,APPE,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,19,13:42:00,MLP,3,,7,HECR,30,,,,APCL,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APPE,1,,,,
1252,19,13:45:00,MLP,3,,7,HECR,25,,2278,,APCL,8.6,O,N,985153000406276,210,9,,,,,3.6,YR,N,,211,,,,,,,,,,,,,,,,,,,,,,,,,,Old tag unreadable
272,19,13:54:00,MLP,3,,7,HECR,30,,,,APPE,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,19,13:55:00,MLP,3,,7,HECR,30,,1328,,APCL,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,got away
1150,19,13:57:00,MLP,3,,7,HECR,25,,227,,APCL,5.9,YR,N,985153000401829,208,4.9,YR,N,,209,2.9,YR,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
274,19,14:22:00,MLP,3,,11,HECR,30,,711,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,19,14:23:00,MLP,3,,9,HECR,30,,,,APPE,6.0,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,19,14:30:00,MLP,3,,12,MADO,15,,2279,,APCL,5.2,W,N,985153000399810,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anemone retracted, Michelle saw it, it was pink"
276,19,14:35:45,MLP,3,,9,HECR,30,,,,APPE,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,19,14:36:30,MLP,3,,9,HECR,30,1310,2280,,APCL,7.7,O,N,985153000404994,213,9,,,,,3,,,,,4.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,"7.7 O had very thin orange, two old tags but lose one"
277,19,14:39:45,MLP,3,,9,HECR,25,,1311,,APCL,2.9,YR,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,One tag
278,19,14:49:30,MLP,3,,9,HECR,25,,1327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,19,14:52:30,MLP,3,,9,HECR,20,,709,,APCL,3.6,YR,N,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,19,14:57:00,MLP,3,,6,????,,,,,APCL,9.0,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,19,14:58:00,MLP,3,,6,HECR,15,,2281,,APCL,1.0,YR,,,,4.5,YR,N,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,19,15:10:30,MLP,3,,6,HECR,20,,1931,,APCL,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,19,15:11:30,MLP,3,,6,HECR,25,,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,19,15:15:00,MLP,3,,6,HECR,30,,,,APPE,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Halted early, terrible vis"
1127,20,9:02:00,MRS,3,2.8,,HECR,30,,2282,,APCL,5.6,YR,N,985153000400963,216,6.8,YP,N,985153000401563,217,8.5,O,N,985153000405134,218,5.0,YR,,,,,,,,,,,,,,,,,,,,,,,,Tag 400963 did not go in well; 8.5cm fish has a very thin edge of orange
285,20,9:02:30,MRS,3,2.8,,HECR,30,,,,APPE,7.0,,,,,7,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,20,9:03:00,MRS,3,2.8,,HECR,30,,1126,,APCL,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,20,9:05:00,MRS,3,2.5,,HECR,30,,2283,,APCL,2.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,20,9:05:30,MRS,3,2.5,,HECR,30,1080,2284,,APCL,9.0,O,N,985153000401024,219,9.3,YP,N,985153000406441,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,20,9:07:00,MRS,3,2.5,,HECR,25,,2043,,APCL,6.0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,20,9:07:00,MRS,3,2.5,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,20,9:07:00,MRS,3,2.5,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,20,9:07:00,MRS,3,2.5,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,20,9:19:00,MRS,3,2.6,,HECR,40,,,,APPE,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unreadable old tag that appears to be three digits and end in 18
1219,20,9:25:00,MRS,3,2.6,,HECR,40,,2285,,APCL,6.9,YR,N,985153000404855,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,20,9:29:00,MRS,3,2.6,,HECR,30,,2284,,APCL,5.8,YR,N,985153000400302,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,20,9:30:00,MRS,3,2.6,,HECR,30,,,,APPE,7.0,,,,,7,,,,,5,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
294,20,9:30:00,MRS,3,2.6,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,20,9:30:00,MRS,3,2.6,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,20,9:34:00,MRS,3,2.6,,HECR,30,,2286,,APCL,8.6,O,N,985153000403797,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,20,9:34:00,MRS,3,2.6,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,20,9:36:00,MRS,3,2.6,,HECR,25,,2290,,APCL,9.4,O,N,985153000405229,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unreadable old tag
297,20,9:38:00,MRS,3,2.6,,HECR,30,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,20,9:42:00,MRS,3,2.8,,HECR,20,,,,APCL,3.1,W,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,20,9:48:00,MRS,3,3.0,,HECR,30,,2287,,APCL,9.0,YP,N,985153000400774,224,6.8,YP,N,985153000406394,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,20,9:59:00,MRS,3,2.9,,HECR,25,,2288,,APCL,8.5,YP,N,985153000401130,226,7.9,O,N,985153000405149,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,20,9:59:00,MRS,3,2.9,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20,9:59:00,MRS,3,2.9,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,20,9:59:00,MRS,3,2.9,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,20,9:59:00,MRS,3,2.9,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,20,10:02:00,MRS,3,2.8,,HECR,30,,839,,APPE,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,20,10:07:00,MRS,3,2.2,,HECR,30,,2289,,APCL,9.5,YP,N,985153000406582,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,20,10:14:00,MRS,3,2.5,,ENQD,30,,,,APFR,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,20,10:17:00,MRS,3,2.5,,????,,,,,APCL,8.0,O,N,985153000405709,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,20,10:22:00,MRS,3,3.3,,HECR,30,,19,,APPE,7.0,,,,,7,,,,,5,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
306,20,10:23:00,MRS,3,3.0,,HECR,30,,,,APCL,8.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,20,10:23:00,MRS,3,3.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,20,10:23:00,MRS,3,3.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,20,10:23:00,MRS,3,3.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,20,10:23:00,MRS,3,3.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,20,10:23:00,MRS,3,3.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,20,10:23:00,MRS,3,3.0,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,20,10:25:00,MRS,3,3.3,,HEMA,10,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,20,10:26:00,MRS,3,3.0,,HECR,25,,,,APPE,7.0,,,,,7,,,,,5,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
315,20,10:26:00,MRS,3,3.0,,HECR,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,20,10:33:00,MRS,3,2.9,,HECR,30,,832,,APCL,7.0,YR,,,,5,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,20,10:37:00,MRS,3,,,????,,,,,APCL,8.2,YP,N,985153000404490,233,8.6,O,N,985153000403998,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,20,10:42:00,MRS,3,3.3,,HECR,20,,2291,,APCL,5.0,W,N,,231,4,YR,N,,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,20,10:45:00,MRS,3,3.7,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 anemones and 9 clarkii are grouped here
1216,20,10:53:00,MRS,3,3.7,,????,,,,,APCL,9.1,YP,N,985153000404758,235,8.5,O,N,985153000406768,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,20,10:53:30,MRS,3,3.5,,HECR,15,,,,APCL,8.0,W,,,,2,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,20,10:56:00,MRS,3,,,????,,,,,APCL,7.2,YP,N,985153000407448,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,20,11:03:00,MRS,3,3.7,,MADO,10,,2292,,APCL,6.9,YP,N,985153000402964,238,4.4,YR,N,,239,5.8,YP,N,985153000406846,240,,,,,,,,,,,,,,,,,,,,,,,,,,Anemone is very pink
320,20,11:11:00,MRS,3,3.7,,HECR,25,,2047,,APCL,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,20,11:12:00,MRS,3,3.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 anemones and 4 clarkii are grouped here
322,21,12:29:00,MRS,3,3.1,,HECR,30,,,,APCL,7.0,W,,,,2,W,,,,2,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,21,12:36:00,MRS,3,,,????,,,,,APCL,8.6,O,N,985153000406699,241,5.9,YR,N,985153000402201,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,21,12:42:00,MRS,3,3.3,,HECR,30,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,21,12:42:00,MRS,3,3.3,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,21,12:43:00,MRS,3,2.8,,HECR,30,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,21,12:43:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,21,12:43:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,21,12:43:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,21,12:43:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,21,12:43:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,21,12:45:00,MRS,3,2.4,,HECR,30,,,,APCL,10.0,YP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,21,12:46:00,MRS,3,2.8,,HECR,30,625,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,21,12:46:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,21,12:46:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,21,12:46:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,21,12:46:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,21,12:48:00,MRS,3,2.8,,HECR,30,,1134,,APCL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APPE,7,,,,
338,21,12:48:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,21,12:48:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,21,12:48:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,21,12:48:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,21,12:48:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,21,12:48:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,21,12:52:00,MRS,3,2.9,,HECR,25,605,2293,,APCL,4.0,YR,N,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,21,12:52:00,MRS,3,2.9,,HECR,20,,1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,21,12:54:00,MRS,3,2.9,,HECR,30,,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,21,12:54:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,21,12:54:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,21,12:54:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,21,12:54:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,21,12:54:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,21,12:54:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,21,12:54:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,21,12:54:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,21,12:54:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
