Population,ID,dDocent_Contig_78761A,dDocent_Contig_78761B,dDocent_Contig_21548A,dDocent_Contig_21548B,dDocent_Contig_13667A,dDocent_Contig_13667B,dDocent_Contig_179113A,dDocent_Contig_179113B,dDocent_Contig_45159A,dDocent_Contig_45159B,dDocent_Contig_13832A,dDocent_Contig_13832B,dDocent_Contig_7811A,dDocent_Contig_7811B,dDocent_Contig_68601A,dDocent_Contig_68601B,dDocent_Contig_15733A,dDocent_Contig_15733B,dDocent_Contig_198107A,dDocent_Contig_198107B,dDocent_Contig_6343A,dDocent_Contig_6343B,dDocent_Contig_30233A,dDocent_Contig_30233B,dDocent_Contig_23249A,dDocent_Contig_23249B,dDocent_Contig_71842A,dDocent_Contig_71842B,dDocent_Contig_25915A,dDocent_Contig_25915B,dDocent_Contig_18793A,dDocent_Contig_18793B,dDocent_Contig_14686A,dDocent_Contig_14686B,dDocent_Contig_17353A,dDocent_Contig_17353B,dDocent_Contig_198867A,dDocent_Contig_198867B,dDocent_Contig_95068A,dDocent_Contig_95068B,dDocent_Contig_132842A,dDocent_Contig_132842B,dDocent_Contig_126120A,dDocent_Contig_126120B,dDocent_Contig_31150A,dDocent_Contig_31150B,dDocent_Contig_1670A,dDocent_Contig_1670B,dDocent_Contig_82715A,dDocent_Contig_82715B,dDocent_Contig_123433A,dDocent_Contig_123433B,dDocent_Contig_6319A,dDocent_Contig_6319B,dDocent_Contig_67441A,dDocent_Contig_67441B,dDocent_Contig_58785A,dDocent_Contig_58785B,dDocent_Contig_99316A,dDocent_Contig_99316B,dDocent_Contig_486A,dDocent_Contig_486B,dDocent_Contig_9123A,dDocent_Contig_9123B,dDocent_Contig_92706A,dDocent_Contig_92706B,dDocent_Contig_41338A,dDocent_Contig_41338B,dDocent_Contig_42964A,dDocent_Contig_42964B,dDocent_Contig_182961A,dDocent_Contig_182961B,dDocent_Contig_42492A,dDocent_Contig_42492B,dDocent_Contig_183842A,dDocent_Contig_183842B,dDocent_Contig_61776A,dDocent_Contig_61776B,dDocent_Contig_174999A,dDocent_Contig_174999B,dDocent_Contig_21482A,dDocent_Contig_21482B,dDocent_Contig_136637A,dDocent_Contig_136637B,dDocent_Contig_113786A,dDocent_Contig_113786B,dDocent_Contig_39267A,dDocent_Contig_39267B,dDocent_Contig_92915A,dDocent_Contig_92915B,dDocent_Contig_76419A,dDocent_Contig_76419B,dDocent_Contig_104457A,dDocent_Contig_104457B,dDocent_Contig_23784A,dDocent_Contig_23784B,dDocent_Contig_45137A,dDocent_Contig_45137B,dDocent_Contig_81218A,dDocent_Contig_81218B,dDocent_Contig_76878A,dDocent_Contig_76878B,dDocent_Contig_35104A,dDocent_Contig_35104B,dDocent_Contig_43634A,dDocent_Contig_43634B,dDocent_Contig_112713A,dDocent_Contig_112713B,dDocent_Contig_50045A,dDocent_Contig_50045B,dDocent_Contig_148449A,dDocent_Contig_148449B,dDocent_Contig_537A,dDocent_Contig_537B,dDocent_Contig_51967A,dDocent_Contig_51967B,dDocent_Contig_19887A,dDocent_Contig_19887B,dDocent_Contig_25264A,dDocent_Contig_25264B,dDocent_Contig_59276A,dDocent_Contig_59276B,dDocent_Contig_8543A,dDocent_Contig_8543B,dDocent_Contig_81859A,dDocent_Contig_81859B,dDocent_Contig_132141A,dDocent_Contig_132141B,dDocent_Contig_128539A,dDocent_Contig_128539B,dDocent_Contig_2197A,dDocent_Contig_2197B,dDocent_Contig_10093A,dDocent_Contig_10093B
Pop1,APCL_13536L0669,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13537L0489,0,20,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,0,0,10,0,20,0,10,0,10,0,10,0,10,0,0,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,0,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,0,0,10,0,20,0,10,0,10,0,10,0,0,0,10,0,10,0,10
Pop1,APCL_13538L0863,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13539L0490,0,20,0,10,0,10,0,10,0,0,0,10,0,10,0,0,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,0,0,20,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,0,0,10,0,20,0,10,0,10,0,10,0,0,0,0,0,10,0,10
Pop1,APCL_13540L0491,0,20,0,10,0,10,0,10,0,0,0,10,0,10,0,10,0,10,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,0,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,0,0,20,0,10,0,10
Pop1,APCL_13541L0864,0,20,0,10,0,20,0,20,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10
Pop1,APCL_13542L0880,0,20,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10
Pop1,APCL_13543L0865,0,20,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,30,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13544L0866,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13545L0867,0,20,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13546L1315,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10
Pop1,APCL_13547L0868,0,20,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13548L0492,0,20,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,0,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,0,0,10,0,10
Pop1,APCL_13549L0493,0,20,0,0,0,20,0,10,0,0,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,0,0,10,0,10
Pop1,APCL_13550L0869,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13552L0494,0,20,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,0,0,0,0,10,0,10,0,20,0,10,0,0,0,10,0,10,0,10,0,10,0,0,0,10,0,10,0,10,0,10,0,10,0,0,0,20,0,10
Pop1,APCL_13553L1216,0,20,0,10,0,10,0,20,0,20,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13555L1217,0,20,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10
Pop1,APCL_13556L0870,0,20,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10
Pop1,APCL_13557L1218,0,20,0,10,0,30,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,0
Pop1,APCL_13559L1219,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13560L0871,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13562L0872,0,20,0,10,0,10,0,10,0,30,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13563L0873,0,20,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13565L0670,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13565L1735,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13566L0671,0,20,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10
Pop1,APCL_13569L0672,0,20,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13570L0673,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13571L1316,0,20,0,10,0,10,0,20,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13572L0874,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13573L0674,0,20,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13574L0875,0,20,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13575L1220,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13576L1317,0,20,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10
Pop1,APCL_13578L1271,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13579L1221,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,20,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13580L0675,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13581L0876,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13583L0676,0,20,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13584L0677,0,20,0,10,0,20,0,20,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13584L1736,0,20,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
Pop1,APCL_13586L1272,0,20,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,10,0,10,0,10,0,10
